Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00
04/11/2018,26.245,26.245,27.15,28.055,27.15,28.055,26.245,28.96,26.245,27.15,26.245,28.96,25.34,27.15,26.245,27.15,28.055,28.055,27.15,27.15,26.245,28.055,27.15,26.245,26.245
05/11/2018,27.15,27.15,27.15,28.96,27.15,27.15,28.055,30.77,35.295,47.965,63.35,61.54,61.54,66.97,66.065,65.16,62.445,60.635,44.345,31.675,28.96,27.15,27.15,26.245,27.15
06/11/2018,26.245,27.15,27.15,27.15,27.15,27.15,28.96,27.15,34.39,47.965,54.3,59.73,57.92,60.635,59.73,59.73,56.11,58.825,50.68,38.915,32.58,33.485,30.77,30.77,30.77
07/11/2018,29.865,32.58,27.15,27.15,28.96,28.055,27.15,28.96,32.58,47.965,57.015,57.92,61.54,68.78,62.445,62.445,62.445,62.445,49.775,41.63,32.58,32.58,29.865,31.675,29.865
08/11/2018,28.055,27.15,25.34,25.34,27.15,27.15,27.15,30.77,31.675,49.775,57.92,62.445,56.11,59.73,62.445,61.54,59.73,58.825,50.68,38.01,31.675,28.055,25.34,25.34,24.435
09/11/2018,27.15,25.34,26.245,26.245,27.15,26.245,26.245,28.055,29.865,48.87,57.015,57.015,57.92,59.73,59.73,55.205,62.445,57.92,47.965,36.2,28.96,35.295,33.485,31.675,30.77
10/11/2018,31.675,31.675,25.34,25.34,25.34,26.245,26.245,31.675,26.245,26.245,30.77,28.96,28.96,28.055,27.15,28.055,28.96,28.96,28.96,28.055,28.96,27.15,28.96,28.055,28.96
11/11/2018,25.34,24.435,25.34,24.435,27.15,25.34,26.245,25.34,25.34,24.435,25.34,27.15,28.055,28.055,28.96,29.865,29.865,30.77,32.58,29.865,25.34,25.34,25.34,25.34,25.34
12/11/2018,27.15,24.435,26.245,25.34,25.34,26.245,26.245,26.245,32.58,48.87,58.825,64.255,59.73,61.54,60.635,65.16,57.92,57.92,49.775,33.485,27.15,26.245,25.34,25.34,24.435
13/11/2018,25.34,25.34,26.245,26.245,26.245,26.245,25.34,27.15,31.675,47.06,61.54,58.825,58.825,62.445,61.54,67.875,58.825,59.73,53.395,36.2,30.77,28.055,27.15,27.15,25.34
14/11/2018,24.435,25.34,26.245,25.34,26.245,27.15,26.245,30.77,35.295,51.585,62.445,59.73,57.92,63.35,57.015,60.635,60.635,61.54,52.49,41.63,36.2,34.39,34.39,34.39,34.39
15/11/2018,34.39,32.58,29.865,29.865,30.77,30.77,30.77,31.675,35.295,51.585,64.255,66.065,59.73,58.825,66.065,59.73,57.015,63.35,50.68,37.105,31.675,30.77,29.865,29.865,30.77
16/11/2018,29.865,30.77,28.055,28.055,28.96,28.96,28.96,29.865,33.485,49.775,60.635,59.73,59.73,61.54,64.255,62.445,66.97,58.825,47.06,36.2,37.105,34.39,31.675,28.96,29.865
17/11/2018,28.96,30.77,26.245,27.15,27.15,27.15,28.96,30.77,28.96,28.055,25.34,26.245,26.245,26.245,25.34,29.865,28.055,30.77,29.865,30.77,28.96,26.245,28.055,28.055,27.15
18/11/2018,26.245,26.245,28.055,26.245,27.15,27.15,27.15,27.15,24.435,28.055,28.055,26.245,25.34,26.245,26.245,27.15,26.245,28.055,27.15,28.055,24.435,27.15,28.055,27.15,26.245
19/11/2018,26.245,27.15,28.055,27.15,26.245,27.15,27.15,28.055,32.58,49.775,60.635,60.635,61.54,62.445,61.54,62.445,60.635,63.35,54.3,35.295,29.865,28.055,25.34,26.245,28.055
20/11/2018,27.15,26.245,27.15,27.15,28.055,27.15,25.34,31.675,35.295,50.68,59.73,62.445,61.54,61.54,64.255,66.065,65.16,68.78,54.3,40.725,29.865,31.675,28.96,0,0
21/11/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/11/2018,33.485,32.58,32.58,28.96,30.77,28.96,29.865,31.675,34.39,56.11,57.92,63.35,58.825,65.16,66.065,64.255,60.635,63.35,54.3,43.44,35.295,31.675,34.39,32.58,30.77
23/11/2018,31.675,31.675,28.96,30.77,30.77,30.77,29.865,32.58,39.82,52.49,60.635,59.73,61.54,64.255,64.255,59.73,59.73,53.395,47.06,38.01,30.77,30.77,34.39,33.485,30.77
24/11/2018,30.77,29.865,29.865,28.055,29.865,28.96,28.96,28.96,28.055,28.96,29.865,28.055,27.15,28.055,27.15,30.77,26.245,29.865,28.96,26.245,27.15,25.34,27.15,28.055,27.15
25/11/2018,28.055,26.245,28.96,28.96,27.15,28.055,27.15,27.15,27.15,24.435,27.15,26.245,25.34,26.245,26.245,26.245,25.34,28.055,28.055,34.39,28.96,28.055,28.96,28.96,28.96
29/11/2018,33.485,32.58,31.675,28.96,31.675,32.58,29.865,32.58,34.39,47.965,65.16,63.35,66.97,66.065,71.495,67.875,65.16,64.255,52.49,39.82,30.77,30.77,31.675,30.77,30.77
30/11/2018,31.675,30.77,31.675,30.77,30.77,29.865,28.96,29.865,35.295,50.68,56.11,58.825,57.015,52.49,57.015,53.395,46.155,57.015,45.25,34.39,28.055,28.055,27.15,26.245,27.15
01/12/2018,25.34,26.245,27.15,27.15,27.15,28.055,25.34,28.055,27.15,25.34,27.15,27.15,26.245,25.34,26.245,27.15,24.435,28.055,27.15,26.245,26.245,27.15,26.245,26.245,26.245
02/12/2018,24.435,28.055,28.055,27.15,27.15,28.055,27.15,28.055,26.245,26.245,27.15,27.15,26.245,26.245,26.245,28.055,28.055,28.055,28.055,28.055,26.245,26.245,26.245,27.15,28.055
03/12/2018,28.055,26.245,27.15,27.15,27.15,28.055,27.15,28.96,36.2,51.585,62.445,63.35,63.35,66.065,66.065,59.73,62.445,58.825,47.965,36.2,29.865,29.865,31.675,29.865,29.865
04/12/2018,29.865,29.865,27.15,28.96,30.77,29.865,28.96,28.96,34.39,59.73,71.495,63.35,65.16,66.97,61.54,61.54,63.35,63.35,49.775,35.295,33.485,30.77,30.77,28.96,28.96
05/12/2018,29.865,29.865,29.865,29.865,30.77,29.865,28.96,29.865,39.82,50.68,64.255,61.54,64.255,66.065,66.065,66.065,65.16,65.16,48.87,40.725,31.675,33.485,32.58,31.675,33.485
06/12/2018,32.58,30.77,28.96,28.96,28.055,29.865,29.865,28.055,32.58,52.49,66.97,67.875,62.445,64.255,66.97,58.825,0,63.35,52.49,42.535,35.295,37.105,34.39,29.865,30.77
07/12/2018,30.77,31.675,30.77,30.77,31.675,29.865,29.865,33.485,41.63,49.775,57.015,57.92,55.205,57.92,61.54,58.825,57.015,55.205,47.965,32.58,34.39,31.675,34.39,29.865,28.96
08/12/2018,28.96,28.055,26.245,28.96,28.055,28.96,27.15,29.865,27.15,29.865,26.245,27.15,29.865,29.865,28.96,28.055,27.15,29.865,28.96,28.96,29.865,28.96,28.055,28.055,28.055
09/12/2018,28.96,28.055,28.055,29.865,29.865,28.96,28.96,28.96,28.96,28.055,28.96,28.96,28.96,28.055,28.96,28.96,28.055,28.96,28.055,28.055,29.865,27.15,28.96,29.865,30.77
10/12/2018,29.865,30.77,28.96,28.96,30.77,27.15,28.055,28.055,42.535,57.015,70.59,65.16,61.54,68.78,67.875,66.065,66.065,64.255,53.395,38.915,33.485,31.675,30.77,32.58,30.77
11/12/2018,29.865,28.96,28.055,28.055,29.865,28.96,29.865,32.58,37.105,53.395,70.59,68.78,64.255,69.685,64.255,64.255,67.875,66.97,55.205,39.82,32.58,30.77,34.39,34.39,31.675
12/12/2018,31.675,31.675,29.865,28.96,30.77,30.77,29.865,30.77,41.63,57.92,67.875,67.875,68.78,64.255,64.255,60.635,60.635,54.3,51.585,37.105,31.675,31.675,33.485,31.675,34.39
13/12/2018,33.485,33.485,34.39,31.675,33.485,34.39,31.675,31.675,35.295,52.49,67.875,66.97,66.065,65.16,58.825,60.635,57.92,59.73,47.06,43.44,30.77,30.77,32.58,30.77,31.675
14/12/2018,31.675,30.77,31.675,31.675,33.485,31.675,30.77,32.58,39.82,54.3,60.635,63.35,66.065,65.16,60.635,58.825,57.92,54.3,46.155,44.345,32.58,35.295,29.865,30.77,30.77
15/12/2018,29.865,30.77,30.77,31.675,31.675,33.485,31.675,30.77,29.865,29.865,30.77,29.865,31.675,27.15,29.865,28.055,30.77,28.96,30.77,30.77,28.96,29.865,29.865,29.865,29.865
16/12/2018,29.865,28.055,29.865,29.865,29.865,30.77,28.055,30.77,28.96,28.96,28.055,29.865,32.58,31.675,30.77,28.055,28.055,28.055,29.865,28.96,28.055,28.96,28.055,29.865,28.96
17/12/2018,28.96,28.96,28.96,28.96,30.77,30.77,28.96,29.865,40.725,52.49,63.35,60.635,61.54,64.255,62.445,60.635,58.825,55.205,48.87,35.295,35.295,33.485,28.96,28.96,28.96
18/12/2018,29.865,28.96,30.77,28.96,30.77,28.96,28.96,29.865,36.2,53.395,63.35,57.92,57.015,61.54,57.015,61.54,60.635,58.825,49.775,36.2,28.055,26.245,26.245,27.15,28.055
19/12/2018,28.96,28.96,28.055,28.96,28.055,27.15,26.245,27.15,34.39,47.965,58.825,56.11,57.015,58.825,55.205,58.825,57.015,58.825,43.44,38.01,31.675,30.77,28.96,28.96,28.96
20/12/2018,29.865,29.865,29.865,29.865,28.96,28.96,29.865,29.865,40.725,52.49,61.54,59.73,62.445,61.54,60.635,61.54,59.73,54.3,47.965,38.01,29.865,27.15,28.055,30.77,28.96
21/12/2018,28.055,28.96,30.77,28.96,27.15,28.055,28.055,29.865,35.295,49.775,54.3,57.015,57.015,56.11,55.205,52.49,48.87,43.44,38.915,31.675,28.96,28.96,28.96,29.865,28.96
22/12/2018,29.865,28.96,28.96,29.865,29.865,28.96,28.96,28.96,28.96,28.055,28.055,28.96,28.96,28.055,28.96,28.96,29.865,28.96,33.485,28.96,29.865,29.865,29.865,28.055,28.96
23/12/2018,30.77,29.865,29.865,29.865,31.675,29.865,30.77,30.77,28.96,28.055,27.15,28.96,28.055,28.96,28.96,28.055,28.055,30.77,30.77,29.865,28.96,28.96,29.865,29.865,28.96
25/12/2018,32.58,30.77,31.675,30.77,30.77,30.77,30.77,31.675,31.675,28.96,28.055,28.055,28.055,28.055,28.96,28.055,28.055,29.865,30.77,29.865,28.96,28.055,28.96,29.865,28.96
26/12/2018,28.96,28.96,28.96,28.96,28.96,30.77,29.865,29.865,29.865,28.96,28.055,28.96,27.15,28.96,28.055,28.96,28.96,31.675,29.865,28.055,28.96,29.865,28.96,28.96,29.865
27/12/2018,28.96,28.96,28.96,28.96,28.96,28.96,28.96,29.865,28.96,27.15,28.055,29.865,28.96,27.15,28.055,28.96,28.055,28.055,29.865,28.96,28.055,27.15,29.865,28.055,28.96
28/12/2018,28.96,27.15,28.96,28.96,28.96,29.865,28.055,28.96,28.055,31.675,29.865,29.865,28.055,30.77,29.865,31.675,29.865,29.865,33.485,31.675,28.055,28.055,28.96,28.96,28.96
29/12/2018,28.055,28.96,29.865,29.865,28.96,28.96,28.96,28.055,29.865,27.15,30.77,28.96,29.865,30.77,28.96,28.96,29.865,29.865,30.77,30.77,28.96,28.96,29.865,29.865,29.865
30/12/2018,29.865,28.96,29.865,29.865,29.865,30.77,30.77,30.77,29.865,29.865,28.055,28.055,28.96,29.865,28.055,29.865,29.865,29.865,30.77,29.865,28.96,31.675,28.96,28.96,31.675
